ncbi_taxon_id,presented_samples,nr_phenotypes,pct_of_all_samples,name,dblinks,ismarker,files
674,2,1,0.0053,Vibrio mimicus,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 3 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/674/Vibrio mimicus""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_CAIM_602.mat', '../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_MB_451.mat', '../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_SX_4.mat', '../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_VM223.mat', '../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_VM573.mat', '../AGORA-2.01\\reconstructions\\mat\\Vibrio_mimicus_VM603.mat']"
685,12,1,0.032,Vibrio diazotrophicus,[],0,[]
703,18,6,0.0479,Plesiomonas shigelloides,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/703/Plesiomonas shigelloides""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Plesiomonas_shigelloides_302_73.mat', '../AGORA-2.01\\reconstructions\\mat\\Plesiomonas_shigelloides_GN7.mat']"
716,2,1,0.0053,Actinobacillus suis,[],0,[]
720,8,1,0.0213,Actinobacillus lignieresii,[],0,[]
726,501,8,1.3342,Haemophilus haemolyticus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Haemophilus_haemolyticus_HK386.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_haemolyticus_M19501.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_haemolyticus_M21127.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_haemolyticus_M21621.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_haemolyticus_M21639.mat']"
727,63,5,0.1678,Haemophilus influenzae,"[{""anno"":""assoc w/ 16 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/727/Haemophilus influenzae""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_10810.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_477.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_6P18H1.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_7P49H1.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_86_028NP.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_F3031.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_F3047.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_Hi375.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_NT127.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_PittAA.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_PittEE.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_PittGG.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_PittHH.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_PittII.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_R2846.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_R2866.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_RdAW.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_influenzae_Rd_KW20.mat']"
729,17017,71,45.3182,Haemophilus parainfluenzae,[],12,"['../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parainfluenzae_215035_2_ISO5.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parainfluenzae_ATCC_33392.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parainfluenzae_HK2019.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parainfluenzae_HK262.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parainfluenzae_T3T1.mat']"
731,21,7,0.0559,Histophilus somni,[],0,[]
732,7,3,0.0186,Aggregatibacter aphrophilus,"[{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/732/Aggregatibacter aphrophilus""}]",2,"['../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_aphrophilus_ATCC_33389.mat', '../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_aphrophilus_F0387.mat', '../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_aphrophilus_NJ8700.mat', '../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_aphrophilus_W10433.mat']"
735,49,5,0.1305,Haemophilus parahaemolyticus,[],1,"['../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parahaemolyticus_CCUG_3716_3716T.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parahaemolyticus_G321.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_parahaemolyticus_HK385.mat']"
736,406,7,1.0812,Haemophilus paraphrohaemolyticus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Haemophilus_paraphrohaemolyticus_CCUG_3718.mat', '../AGORA-2.01\\reconstructions\\mat\\Haemophilus_paraphrohaemolyticus_HK411.mat']"
738,2,1,0.0053,[Haemophilus] parasuis,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 11 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/738/[Haemophilus] parasuis""}]",0,[]
739,434,7,1.1558,Aggregatibacter segnis,[],2,"['../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_segnis_933_AAPH_107_59761_2565235.mat', '../AGORA-2.01\\reconstructions\\mat\\Aggregatibacter_segnis_ATCC_33393.mat']"
770,2,1,0.0053,Anaplasma marginale,[],0,[]
803,2,1,0.0053,Bartonella quintana,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Bartonella_quintana_RM_11.mat', '../AGORA-2.01\\reconstructions\\mat\\Bartonella_quintana_Toulouse.mat']"
807,5,2,0.0133,Bartonella elizabethae,[],0,[]
817,19975,79,53.1957,Bacteroides fragilis,"[{""dbtype"":""drugbug-db"",""anno"":""interacts w/ 58 drugs"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/817""},{""anno"":""assoc w/ 16 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/817/Bacteroides fragilis""}]",15,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_3_1_12.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_638R.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_BOB25.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL03T00C08.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL03T12C07.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL05T00C42.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL05T12C13.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL07T00C01.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_CL07T12C05.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR1022457.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR1203962.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR1204056.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR2221134.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR2221268.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR2221298.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR2230126.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_ERR2230137.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_HMW_610.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_HMW_615.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_HMW_616.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_NCTC_9343.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_str_3397_T10.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_str_3986_T_B_9.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_str_DS_208.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_fragilis_YCH46.mat']"
818,23919,80,63.6991,Bacteroides thetaiotaomicron,"[{""url"":""http://mvp.medgenius.info/microbes/818/Bacteroides thetaiotaomicron"",""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters""}]",11,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_3731.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_7330.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_CL09T03C10.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_dnLKV9.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR1022331.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR1022413.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR1022459.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR2221264.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR2221274.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR2221312.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_ERR2230081.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_thetaiotaomicron_VPI_5482.mat']"
820,27261,82,72.5992,Bacteroides uniformis,[],14,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ATCC_8492.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_CL03T00C23.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_CL03T12C37.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_dnLKV2.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1022271.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1022322.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1022360.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1022363.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1022412.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1203944.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR1204038.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2221138.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2221253.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2221261.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2221281.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230106.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230119.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230138.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230139.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230141.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230143.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230159.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_ERR2230160.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_uniformis_str_3978_T3_i.mat']"
821,26475,79,70.506,Bacteroides vulgatus,[],10,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ATCC_8482.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_CL09T03C04.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_dnLKV7.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR1022358.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR1022411.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR1022458.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR1203951.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR1204045.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221206.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221254.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221256.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221259.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221267.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221272.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221273.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2221276.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230079.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230086.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230091.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230095.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230128.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230134.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_ERR2230150.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_mpk.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_vulgatus_PC510.mat']"
823,23093,81,61.4993,Parabacteroides distasonis,[],16,"['../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ATCC_8503.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_CL03T12C09.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_CL09T03C24.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR1022281.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR1022330.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR1022415.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR1022462.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR1204048.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR2221129.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR2221168.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR2230146.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_distasonis_ERR2230165.mat']"
824,59,9,0.1571,Campylobacter gracilis,"[{""url"":""http://mvp.medgenius.info/microbes/824/Campylobacter gracilis"",""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters""}]",0,['../AGORA-2.01\\reconstructions\\mat\\Campylobacter_gracilis_RM3268.mat']
826,2,1,0.0053,Sebaldella termitidis,[],0,[]
827,188,10,0.5007,Campylobacter ureolyticus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Campylobacter_ureolyticus_ACS_301_V_Sch3b.mat', '../AGORA-2.01\\reconstructions\\mat\\Campylobacter_ureolyticus_CIT007.mat', '../AGORA-2.01\\reconstructions\\mat\\Campylobacter_ureolyticus_RIGS_9880.mat', '../AGORA-2.01\\reconstructions\\mat\\Campylobacter_ureolyticus_UMB0112.mat']"
831,166,4,0.4421,Butyrivibrio fibrisolvens,[],0,['../AGORA-2.01\\reconstructions\\mat\\Butyrivibrio_fibrisolvens_16_4.mat']
833,67,1,0.1784,Fibrobacter succinogenes,[],0,[]
837,15,3,0.0399,Porphyromonas gingivalis,[],1,"['../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_gingivalis_A7436.mat', '../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_gingivalis_ATCC_33277.mat', '../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_gingivalis_TDC60.mat', '../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_gingivalis_W83.mat']"
839,3362,34,8.9534,Prevotella ruminicola,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_ruminicola_23.mat']
840,901,18,2.3995,Prevotella loescheii,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_loescheii_DSM_19665.mat']
844,7,1,0.0186,Wolinella succinogenes,[],0,[]
847,3726,46,9.9228,Oxalobacter formigenes,[],9,"['../AGORA-2.01\\reconstructions\\mat\\Oxalobacter_formigenes_HOxBLS.mat', '../AGORA-2.01\\reconstructions\\mat\\Oxalobacter_formigenes_OXCC13.mat']"
849,101,7,0.269,Fusobacterium gonidiaformans,[],2,"['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_gonidiaformans_3_1_5R.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_gonidiaformans_ATCC_25563.mat']"
850,1257,26,3.3475,Fusobacterium mortiferum,[],4,['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_mortiferum_ATCC_9817.mat']
851,2847,24,7.5819,Fusobacterium nucleatum,"[{""url"":""http://mvp.medgenius.info/microbes/851/Fusobacterium nucleatum"",""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP""}]",16,"['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_13_3C.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_CTI_2.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_11_3_2.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_21_1A.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_3_1_33.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_7_1.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_ATCC_51191.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_D11.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_animalis_OT_420.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_nucleatum_ATCC_23726.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_polymorphum_ATCC_10953.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_polymorphum_F0401.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_vincentii_3_1_27.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_vincentii_4_1_13.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_nucleatum_subsp_vincentii_ATCC_49256.mat']"
852,65,8,0.1731,Fusobacterium perfoetens,[],0,['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_perfoetens_ATCC_29250.mat']
853,19280,67,51.3449,Faecalibacterium prausnitzii,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 14 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/853/Faecalibacterium prausnitzii""}]",16,"['../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_A2_165.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_ERR1022279.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_ERR1022327.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_ERR1022484.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_ERR2221188.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_L2_6.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_M21_2.mat', '../AGORA-2.01\\reconstructions\\mat\\Faecalibacterium_prausnitzii_SL3_3.mat']"
856,800,23,2.1305,Fusobacterium varium,[],5,['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_varium_ATCC_27725.mat']
858,52,3,0.1385,Fusobacterium necrogenes,[],0,['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_necrogenes_NCTC10723.mat']
859,230,10,0.6125,Fusobacterium necrophorum,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_necrophorum_D12.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_necrophorum_subsp_funduliforme_1_1_36S.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_necrophorum_subsp_funduliforme_ATCC_51357.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_necrophorum_subsp_funduliforme_Fnf_1007.mat']"
860,953,7,2.5379,Fusobacterium periodonticum,[],1,"['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_periodonticum_1_1_41FAA.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_periodonticum_2_1_31.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_periodonticum_ATCC_33693.mat']"
861,687,30,1.8296,Fusobacterium ulcerans,[],4,"['../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_ulcerans_12_1B.mat', '../AGORA-2.01\\reconstructions\\mat\\Fusobacterium_ulcerans_ATCC_49185.mat']"
863,12,3,0.032,Syntrophomonas wolfei,[],0,[]
867,2,1,0.0053,Ruminobacter amylophilus,[],0,[]
876,7911,55,21.0679,Desulfovibrio desulfuricans,[],4,"['../AGORA-2.01\\reconstructions\\mat\\Desulfovibrio_desulfuricans_subsp_aestuarii_DSM_17919_ATCC_29578.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfovibrio_desulfuricans_subsp_desulfuricans_str_ATCC_27774.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfovibrio_desulfuricans_subsp_desulfuricans_str_G20.mat']"
879,35,4,0.0932,Desulfovibrio gigas,[],0,[]
881,723,16,1.9254,Desulfovibrio vulgaris,[],0,[]
894,337,1,0.8975,Desulfobulbus propionicus,[],0,[]
899,299,1,0.7963,Desulfomicrobium baculatum,[],0,[]
901,5630,60,14.9933,Desulfovibrio piger,[],6,['../AGORA-2.01\\reconstructions\\mat\\Desulfovibrio_piger_ATCC_29098.mat']
905,1243,34,3.3103,Acidaminococcus fermentans,[],1,['../AGORA-2.01\\reconstructions\\mat\\Acidaminococcus_fermentans_DSM_20731.mat']
907,1204,37,3.2064,Megasphaera elsdenii,[],4,['../AGORA-2.01\\reconstructions\\mat\\Megasphaera_elsdenii_DSM_20460.mat']
926,2,1,0.0053,Thiomonas intermedia,[],0,[]
930,46,1,0.1225,Acidithiobacillus thiooxidans,[],0,[]
931,375,2,0.9987,Thiobacillus thioparus,[],0,[]
948,121,2,0.3222,Anaplasma phagocytophilum,[],0,[]
959,414,3,1.1025,Bdellovibrio bacteriovorus,"[{""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/959/Bdellovibrio bacteriovorus""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Bdellovibrio_bacteriovorus_HD100.mat', '../AGORA-2.01\\reconstructions\\mat\\Bdellovibrio_bacteriovorus_SSB218315.mat', '../AGORA-2.01\\reconstructions\\mat\\Bdellovibrio_bacteriovorus_str_Tiberius.mat', '../AGORA-2.01\\reconstructions\\mat\\Bdellovibrio_bacteriovorus_W.mat']"
964,10,4,0.0266,Herbaspirillum seropedicae,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/964/Herbaspirillum seropedicae""}]",0,[]
971,264,4,0.7031,Selenomonas ruminantium,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Selenomonas_ruminantium_AC2024.mat', '../AGORA-2.01\\reconstructions\\mat\\Selenomonas_ruminantium_L14.mat', '../AGORA-2.01\\reconstructions\\mat\\Selenomonas_ruminantium_subsp_ruminantium_ATCC_12561.mat']"
979,3,1,0.008,Cellulophaga lytica,[],0,[]
982,281,2,0.7483,Saccharicrinis fermentans,[],0,[]
984,34,3,0.0905,Pedobacter heparinus,[],0,[]
986,5,1,0.0133,Flavobacterium johnsoniae,[],0,[]
990,3,1,0.008,Cytophaga xylanolytica,[],0,[]
991,2,1,0.0053,Flavobacterium hydatis,[],0,[]
995,54,2,0.1438,Solitalea canadensis,[],0,[]
996,26,3,0.0692,Flavobacterium columnare,"[{""url"":""http://mvp.medgenius.info/microbes/996/Flavobacterium columnare"",""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters""}]",0,[]
998,5,1,0.0133,Flexibacter flexilis,[],0,[]
999,2,1,0.0053,Flexibacter litoralis,[],0,[]
1006,301,16,0.8016,Marivirga tractuosa,[],0,[]
1008,66,2,0.1758,Saprospira grandis,[],0,[]
1010,41,5,0.1092,Sphingobacterium mizutaii,[],0,[]
1014,2,1,0.0053,Weeksella virosa,[],0,[]
1015,204,3,0.5433,Bergeyella zoohelcum,[],0,[]
1017,4,2,0.0107,Capnocytophaga gingivalis,[],0,[]
1018,99,9,0.2636,Capnocytophaga ochracea,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Capnocytophaga_ochracea_DSM_7271.mat', '../AGORA-2.01\\reconstructions\\mat\\Capnocytophaga_ochracea_F0287.mat', '../AGORA-2.01\\reconstructions\\mat\\Capnocytophaga_ochracea_str_Holt_25.mat']"
